id,label,location,num_followers,num_followings,num_tweets,is_verified
1536791610,POTUS44,"Washington, D.C.",14378353,78,352,True
519569566,LetterT33,,41,134,35,False
848754907,Lancashirezulu,,262,464,3203,False
131948686,JJWatt,United States of America,5637988,595,11739,True
14499829,WHO,"Geneva, Switzerland",9769557,1740,63940,True
3246452751,LH44_Photos,,323,25,30,False
275575393,MarkCavendish,,1371196,480,4255,True
282637448,AS_PipoLopez,España,13668,654,52325,True
514125323,DRi_LUX,United Kingdom,10,19,49,False
272629831,MorganFranc,Paris ,122,69,1876,False
615303059,Driver_Problems,,8871,1212,3801,False
44340677,NelsonPiquet,Miami / Monaco / London,477339,507,14526,True
3007783135,MStoinis,,17743,163,150,True
44223051,WayneTaylorRcng,"Brownsburg, Indiana",28051,198,10481,False
1074675594,TitoRabat,,170566,122,2250,True
17169320,common,"Chicago, IL",5425670,878,15089,True
207667492,LewisHamiltonBR,Brazil,22719,90,27141,False
78030647,ArdenMotorsport,"Banbury, England",21500,336,10284,False
987831605115924480,Snayzyy,CODE CREATEUR snayzy,95473,475,2937,False
217583912,welovelewihami,Worldwide,750,1045,3760,False
249601656,LelouchOfficiel,"Beaune, France",28160,170,1924,True
20232903,MarcCox,UK,25703,22,8144,False
1143472657,ValtteriBottas,Around the World,926431,195,5307,True
24494557,jordanfisher,Los Angeles/NYC,526624,3295,27965,True
286505380,TSM,"Los Angeles, CA",2198216,335,16179,True
806513334967214080,JohannZarco1,,80454,27,643,True
2698579249,Marcus_Jensen_,Denmark,261,184,45,False
18228898,johnlegend,,13885503,1432,15706,True
893504118,Becks_F1,England ,21567,5597,153772,False
634776678,willne,,1207472,2775,25024,True
489863358,pernagazzetta,,1281,164,4008,False
19916572,jasonplato,Out n About,112596,994,14658,True
52085092,AGMRacing,Usually Lost,574,1234,54768,False
538031518,Sporf,,1383933,1133,29611,True
331337903,thecode20,world wide,1379,282,4520,False
71223470,NFLUK,"London, United Kingdom",222241,1207,46683,True
48091346,kseofficial,USA,200665,44,4067,True
96829836,Nas,NYC,2372186,199,5454,True
229447010,oliverrowland1,"Sheffield, England",12655,639,1471,False
133457988,OllieMillroy,"Hook, England",4247,610,12381,True
55380356,aleixolle,,30,63,2,False
926327125,EsterLovesLewis,,704,1261,91,False
2295581915,1_LH44,Formula ✇ne ⚑,651,399,1693,False
1109066318718873603,FARACINGTEAM,España,2674,20,50,False
163335400,redbullESP,España,134319,1391,14426,True
16539917,iCyclone,"Bay St. Louis, Mississippi",125182,1573,40961,True
145396225,Wellness_CP,London • UK,2918,932,27,False
18685080,f1hamilton,Worldwide,21180,16,639,False
106514318,Ryan_Briscoe,United States,60322,281,8745,True
1683584335,andrewstevouk,"Liverpool, England",328,2306,4429,False
1590531002,IWantNicoleInGR,Greece,1593,510,18897,False
20192529,DebbyCoda,"ÜT: 34.034375,-118.383796",15428,1250,22506,False
1261774309,gangofyouths,,17060,1,257,True
2337130332,PorscheRaces,Stuttgart,1716333,225,37149,True
37896651,henrywinter,At a game.  ,1318539,2964,78862,True
28035260,PUSHA_T,VA,1671467,949,14421,True
15603629,tabathavalls,Hotels / Planes / Paddocks,11867,602,18663,False
81667386,Callan_OKeeffe,,3027,680,5987,False
718163917835476997,MarieGuguin,"Bois-Guillaume, France",2200,2780,4416,False
764581088,Egle_F1,Lituania,1025,43,11345,False
156606331,PeterDWindsor,London,71908,2688,36800,True
453889530,sebastianQM95,,175,162,1614,False
380730306,obj,,4140658,994,8229,True
1292923105,SicariusDM,"Cambridge, England",1174,322,8249,False
309323460,RacerMcGee,"Tampa, FL",11014,5369,2342,False
184329890,JMD_helmets,"Salzgitter, Germany",18646,47,3079,False
397306167,alex_albon,"Milton Keynes, England",337761,118,376,True
30027830,Loraah__x,"Reading, England",2301,823,66087,False
479265563,sergiosettecama,Belo Horizonte (Brasil),20261,206,986,True
1258919365,EURO2020FR,"Nyon, Suisse",462190,498,15285,True
19530101,DizzeeRascal,United Kingdom,377885,0,13958,True
579022748,AbbyWoodallx,Cheltenham//Loughborough,719,706,3812,False
85613075,automoto_TF1,France,47423,531,11761,True
223841564,TheGNShow,London,471156,595,8691,True
850785200,EnciiOsikoczki,,1340,79,77,False
2559865245,TTfue,,4235398,1420,5349,True
117299815,YamahaMotoGP,,599828,111,9943,False
543500887,XxLewisx,,904,459,22179,False
421957377,JohnNewmanMusic,London,234230,0,9415,True
97837399,Labrinth,"London, England",950039,2199,24303,True
343479206,JPKrez,NY,12869,622,7863,True
437820244,Nathanaston79,paradise,387,128,1916,False
3067604367,F1icom,,8240,302,29804,False
321970500,Caradelevingne,London,9477082,975,7587,True
91062278,NicolasTodt,,3194,141,124,False
363176317,ndegroot89,"New York, USA",6653,3247,103684,True
19596687,Podolski10,"Antalya, Türkiye",3415989,356,8706,True
831484050,Miss_NeliiZ,Loading...,18358,993,41066,False
161418822,Nadeshot,708 to the 310,2924376,2958,10508,True
2847193157,gcapietto,,404,124,410,False
725241657608814592,BFMParis,"Paris, France",52380,240,48712,True
183608811,RealHamiltonFan,"Plymouth, MI",1291,182,22488,False
331673810,F1JMT,All around the globe......,416,245,1802,False
48391223,Formula1game,,216610,313,25948,True
2371827829,kuxir97,"Palermo, Sicilia",50081,274,249,True
19851469,JeromeRoussel,"Les Ollières, France",1258,339,4888,False
175420754,carolvorders,,470496,2196,55964,True
160906926,RF_Tweets,"London, England",1695,1319,1673,False
214791922,AdrianaLima,"NYC, Miami, Bahia",2537542,135,2323,True
35324363,SetYourGoals,"California, USA",34345,0,4240,True
171618490,F1Direct,France,3707,97,19446,False
3307434295,akarin_miya,,9909,288,19260,False
94346993,OfficialMinis,"Barcelona, Spain",28137,610,40600,True
82097756,JamesBlunt,London,2048693,89,1265,True
305137579,Gooner_Nat,,5532,1335,54061,False
29817035,Ellecaramel,"London, England",197,115,8081,False
310463188,RondaRousey,"Venice, CA",3465414,940,14609,True
17753033,wossy,London,4957726,9654,26431,True
393515272,WilliamBuller,,1649,197,571,False
123830541,RMCinfo,France,261182,1225,201776,True
18788558,FamousBirthdays,,497176,133,807861,True
468551805,dickiestanford,"Swindon, England",15069,22,3996,False
7018872,EROK,"Planes, Trains, and Diskos",1774,568,9602,False
370056930,redbullshop,Worldwide,22483,3240,17755,True
915560095,PatricioOWard,,57292,232,4942,True
33558771,NScherzyNews,Brazil,3177,329,31789,False
100312878,brandnewrock,"Long Island, NY",137364,29,842,True
905527148,incentiveconcep,Monaco,313,534,1784,False
147973743,ZerkaaHD,"London, England",2236739,1085,93502,True
123215085,BTCC,England,89079,667,42501,True
202183283,alvarotara6,,288,77,3117,False
256569627,OliverHeldens,The Netherlands,467472,2108,21478,True
60608605,UKinMexico,Mexico City,53333,4411,22810,True
38381308,elmundotoday,España,1468819,587,45920,True
277501982,TioEllinas,"Larnaca, Cyprus",3291,194,927,False
1572543199,LewisHamiltonIT,#TeamLH WORLDWIDE ,1166,8,10920,False
2219240586,sakaguchi0709,,7175,127,1941,False
817693716,GB3Championship,"Oulton Park, Snetterton, Silverstone, Donington Park, Spa-Francorchamps, Brands Hatch, Silverstone and Donington Park again!",10210,549,22820,False
711063261,DevanNolte,South africa,162,144,108,False
276572752,derekwarwick,,3362,266,715,False
1257799002,ambere_morgan,,175,631,940,False
15746580,jacksondahl,jdahl.eth,28769,2042,14917,True
102646663,albertochicote,Cerca de algún fogón...,563096,2542,67201,True
64929124,KingBach,"Los Angeles, CA",2480714,132400,52104,True
36767299,newfoundglory,"Coral Springs, FL",137293,3162,4670,True
1542453360,shroud,"California, USA",1894250,832,8435,True
251716551,SaraSampaio,,890735,446,2580,True
4852859639,JeanTodt,,121478,1600,3103,True
168623183,snowhorny,,313,295,592,False
1263991758,LHFanClub,Worldwide,7635,259,8570,False
905718541,DiegoRguezRiley,,150,170,509,False
960431600587681793,Allinsports_srl,"Formigine, Emilia Romagna",1226,53,447,False
2893650790,SidemenClothing,London,986088,8,6756,True
3302900980,Ligue1UberEats,France,834235,29,105911,True
321385914,BenjaminBovy,Belgium,1085,173,10533,False
194945814,carlosmiquelf1,,32924,357,24803,False
434425360,CristinaLlovera,,2291,265,1913,False
104105131,RMCsport,Paris,1268764,1636,315940,True
1464295423,AlbuquerqueFil,"Coimbra, Portugal",16270,539,4427,False
429884655,OriolaPepe74,Barcelona,8309,3651,906,False
244906949,barthemmanuel,Paris / Strasbourg ,10008,760,6892,True
902951244549038081,SchumacherMick,,419038,65,1208,True
1229481818,CanalplusF1,Around the World !,129985,291,10307,True
1266080942227099653,LlagarEl,Granda - Siero - Asturias,49,27,75,False
279792997,michaelandretti,Indy,75429,289,2839,True
43967367,JPdeOliveira,Tokyo,28373,584,11078,True
1118549242258309121,EFerrarialways,"Emilia Romagna, Italia",2395,1986,3034,False
389415827,SimoneSorio,,142,77,457,False
16461545,funkflex,United States,806291,1869,347092,True
41562632,lorenzo99,"Lugano, Suiza",1655884,708,13000,True
33041426,daxshepard,LA,1171848,635,31966,True
116362700,LilTunechi,,34802690,56,2412,True
30506859,CubSwanson,"Palm Springs, Ca",207536,323,14697,True
814882453,WallacePJW,"London, United Kingdom",55109,1593,45457,True
29312953,kellyslater,,896542,732,8966,True
1026405590824828930,Veloce_Isaac21,"Delft, Nederland",592,731,599,True
2980476791,Skratch,,155489,622,6177,True
1415678455,enkeydesign,"Paris, France",419,311,924,False
1858526425,ProSim_,"Sevenoaks, South East, England",891,822,676,False
156635674,svandoorne,,217779,349,4977,True
424655869,stevehooker,"Melbourne, Australia",8568,676,1268,True
556861671,hringner,"London, England",7040,60,131,False
1162302990,Biffash82,England,2576,93,10526,False
155620461,OMGitsAliA,England,2512941,946,59895,True
181561712,Harry_Styles,,36834412,1827,5571,True
106465580,SchuberthHelmet,Magdeburg,4126,467,1556,False
4871383299,adripaviot,"París, Francia",2356,652,391,False
527526077,JeremyClarkson,,7497245,198,7678,True
735594277041016834,Reverse2k,"Ohio, USA",196182,577,2547,True
178742348,juliomoralesm,"Madrid, Comunidad de Madrid",12679,398,18666,True
135476260,tomhartleycars,"England, United Kingdom",15753,1513,5598,True
225164953,_sashd,,289,238,20815,False
239796110,SebMorris31,MSA Team UK/BRDC Superstar,12240,387,6533,True
42511158,amberlebon,LONDON,18732,139,2788,True
40076725,MTVNEWS,,5025957,5801,128782,True
41137913,ChMalbranque,"126 rue de l'université, Paris 07",73718,681,14896,False
20693661,CR_UK,United Kingdom,336353,2829,76034,True
231070026,RFrijns,maastricht,19882,231,3551,False
246596682,CouRageJD,Instagram.com/CouRageJD,1817074,1997,57088,True
471391075,f1reid,"Scotland, United Kingdom",1850,2246,4872,False
84466455,TravisPastrana,Probably a hotel.,802191,90,1773,True
358996059,JamesArthur23,London/Redcar,2095785,53879,17674,True
894646935436623873,leclerc_team,"Lombardía, Italia",657,72,13,False
236327646,NicoleScherzyFr,,710,225,28145,False
63490735,AlexRiberas,"Seattle, WA",7768,559,4934,True
20457051,Formula_HAM,"Halifax, UK",936,984,8207,False
27195114,Drake,Paradise,39167837,606,1775,True
26330200,LUISENRIQUE21,XIXON BCN MAD,843843,209,6015,True
42640655,lang_lang,New York,136345,4527,5471,True
157198755,LiquidNazgul,Utrecht,23959,926,2355,True
1054956980,Cakys_,,280,173,12353,False
26281077,kelis,"New York, NY",355069,42,3840,True
34225599,Herve_Morin,Normandie,94842,879,11435,True
537951506,PierreGASLY,"Rouen, France",732789,506,2670,True
2308368896,BoringGSimmons,"Woking, South East",134,244,567,False
20095109,LaurenceParisot,,55122,4821,20977,True
538842246,tomderickx39,,2958,196,269,True
50393960,BillGates,"Seattle, WA",55424928,308,3611,True
950341134,AntoGriezmann,"Barcelona, España",8211814,49,3796,True
153060554,NazionalePiloti,Padova,3464,632,4546,False
427798306,RobMargeit,,452,436,2041,True
281198548,fred_espinos,"Nyon, Switzerland",944,1242,2958,False
1186567051,KRT917,Twickenham,1701,393,3051,False
471287735,GaryLineker,,8157033,1197,41593,True
247204233,Comquest,"Boulogne-Billancourt, Francia",262,153,204,False
365071261,missjourdandunn,,256698,1257,7965,True
278600503,Tech1Racing,,2525,399,2156,False
406423824,Blondie_wdj,"England, United Kingdom",12261,383,570,False
193768385,itsCurly44,"2008, 14, 15, 17 + 18 champion",434,45,4408,False
23006794,LennyKravitz,Paris,4762105,1723,3048,True
93247246,Hamiltonator,India,346,326,1339,False
1290686353907355648,julesbianchii17,,1134,27,1437,False
17866834,NBCSportsBet,,285132,570,47240,True
257505939,BritishF4,Great Britain,11112,386,14601,False
158668986,BenjaminYates1,London / Manchester ,5295,899,14877,False
30354991,KamalaHarris,"Washington, DC",18791321,734,15919,True
309366491,Twitch,"San Francisco, CA",8645220,758,21215,True
373181381,nckcmmns,Australia,61501,164,585,True
354198516,juanjolacalle,Pozuelo de Alarcon,3405,786,20779,False
25067041,Ali_b2b,International ,658,1475,4564,False
813286,BarackObama,"Washington, DC",129985037,589478,16249,True
1725137533,KMbappe,"Paris, France",6572885,109,1639,True
807735986,CarolineGrifnee,,565,671,713,False
920582396793278465,Loopsidernews,,90691,259,6595,True
71107168,iAMDECARLO,Jungle Paradise,8419,145,12103,False
66780587,awscloud,"Seattle, WA",1920369,899,35635,True
442947616,Lewis_Lovers,Worldwide,7930,353,15609,False
25027806,THEREALSWIZZZ,OUT OF THIS WORLD....,2478693,3411,32911,True
26053643,jimmykimmel,Los Angeles,11886020,809,7721,True
16240253,iRacing,"Chelmsford, MA",126360,778,17889,True
249171454,PabloMartinoRPM,Barcelona,785,601,4993,False
21772752,toureroberts,"Los Angeles, CA",42169,822,40130,False
554518537,HarrisonScott_,BRDC Rising Star,624,527,2835,False
406819338,idaniel2121,"Manchester, England",115,303,2123,False
470336591,DinoZamparelli,Bristol,28706,20115,4990,False
627710324,noemieladam,Le Mans,529,143,18993,False
107872957,SquireMusic,,123205,349,4874,False
1394556068,fabrifisio,Forlì - Italy,2842,923,909,False
3391713417,AS_Monaco_EN,Monaco,63045,176,13069,True
541896393,TJacksonR,UK,2385,359,1454,False
54359532,autosportlive,,79013,12,162759,False
475007092,HAMazingLew,"New Delhi, India",2124,286,69041,False
250791554,wade_macneil,"Toronto, Ontario",22393,1010,19094,True
2178243216,Team_LH,,13130,592,3959,False
982127564,roshaaen11,,461,560,18158,False
836842023839739905,SpaceLyon,,198462,917,5063,True
39753512,Tim_Cahill,⚽🌎,750867,1660,19741,True
23613479,KrisJenner,CLOUD NINE,11999188,252,13819,True
233515744,BelgianMagic,"Hasselt, Belgium",235,1464,6290,False
240628526,carolstrach,,1346,3268,9542,False
33267059,LStarino,Outta Space,33613,674,13113,False
261267194,miquelliso,MANRESA,4336,1313,2321,False
406509362,StephaneMbia,,80900,357,1695,True
410811457,IanWright0,"London, England",2019182,2103,4584,True
43184334,Robbie_Kerr,,424,206,89,False
842865091993354240,Jukeyz,"Liverpool, England",50233,998,22954,True
122877975,suzuka_event,三重県鈴鹿市,255892,897,37141,True
248879448,alejanvalverde,,464657,116,3123,True
21133007,OneRepublic,"Colorado, California, Space",3199495,28858,15131,True
296176566,lovehart44,,53,10,1,False
27725199,RitaOra,London,6580570,1663,13909,True
151123001,SergioRamos,"Madrid, Spain",18755015,738,4299,True
834819780326596608,JessMcF1,"London, England",37516,432,3232,False
1860220171,AleGargantini,Milan,106,35,53,False
83627955,PaulONeill29,Costa del Widnes,33473,1137,48239,True
73438486,davidhaye,"London, England",1203279,814,4733,True
105451020,SSantiagosegura,,3303075,1354,55676,True
734273393093160960,emmarcmarquez,on the track,1632,1076,38027,False
1950213860,TomHallamF1,"Somerset, UK",2873,1031,19742,False
1374017668114571265,Ping16851141,,22,244,0,False
393380570,jandoduran6,,136,129,411,False
273538402,SergiRoberto10,Reus / Barcelona,2683188,744,2607,True
2815728328,YayaToure,,814062,384,985,True
277418664,TheRealSalgado,Dubai,137333,295,8914,True
188482191,ffsHamiIton,Somerset,1171,1007,19886,False
73395319,lawrobarretto,,28024,1435,6174,False
55686023,CoandaDave,Germany,709,393,372,False
426488154,FIAWEC,"Le Mans, France",339645,365,52936,True
2390673350,Arcitys,"Georgia, USA",154971,1414,57870,True
540216621,OfficialFisico,Rome,62677,340,3680,False
311430997,prubiomartos,ESPAÑA,216,189,2210,False
150490233,stance,,64258,12,11419,True
816972201429565440,JKRogers_92,Germany,2520,463,1237,False
1541795455,lovelockshair,stevenage,122,192,106,False
267220090,SebOgier,,156698,249,12954,True
160926944,Lord_Sugar,,5210487,3102,56491,True
1177200942,theirnews,,51186,1491,13769,True
3025394476,Avxry,,348570,998,41240,True
313295547,MohitDinodia,"Jaipur, India",539,2164,9068,False
278962979,Petronasbrands,Kuala Lumpur,132255,37,8075,True
2303406624,HaasF1Team,"Kannapolis, NC",704312,283,22854,True
29191062,Heineken,All over the world,165329,142,12764,True
507534639,BRDCSuperStars,"Silverstone, England",1805,157,6064,False
1961047861,CanalSportsClub,,49442,1176,8381,True
1243942145393917952,celebesports1,UK,413,604,528,False
326802887,CanalplusSport,,152999,1029,22823,True
917380349381943296,Fgp8ONwtqsWZVpw,"Okinawa-ken, Japan",2,86,131,False
169033771,F1Popov,F1 Paddock & TV studio,281677,575,33417,True
527414178,timharvey7,"Oxford, England",18755,1318,4880,False
275020671,Festival_Cannes,Paris / Cannes,494387,2240,7770,True
156019856,melvillemckee,,2174,207,1331,False
400771413,Yves_Matton,"Ginebra, Suiza",9988,714,1709,False
1107348942386352128,BanterSteiner,Pit Wall... or on the toilet,62137,69,425,False
64199387,ElliotHackney,London,22113,837,58809,True
14100010,gregjames,,1598262,2892,3800,True
910429598,LewisHbabesgrp,"Birmingham, England",634,759,979,False
183066104,deanfiore,Perth,9598,563,2919,True
19058681,aplusk,"Los Angeles, California",17241499,758,10532,True
20186756,jamescrocker,"Alton, England",194,455,1141,False
11348282,NASA,Pale Blue Dot,48229250,175,66388,True
10228272,YouTube,"San Bruno, CA",73144575,1201,35695,True
2261896773,galiffiofficiel,paris,1437,12,34,False
201792834,Carlos29_SA,,1815,190,71849,False
517484918,ELFxRacingENG,,193524,99,27631,False
32340023,GoPro,,2113694,424,46058,True
65042904,TheCheckerFlag,"Cambridge, Cambridgeshire, UK",19576,9246,83166,False
56126642,BRPSeaDoo,World-Wide,15703,370,11698,True
1229534000,23Llull,Madrid&Mahón,647738,272,6457,True
21396136,redbullf1spy,Wherever there's a race...,100768,6,3553,False
299827455,HHC_Motorsport,"Harrogate, Yorkshire",2753,815,2673,False
1117931702,dakotaz,florida & las vegas,1663716,938,22767,True
433525195,DianaSucha_44,Slovakia,1596,523,14527,False
548429062,tommagumma,Reino Unido,244,391,667,False
28247294,josefnewgarden,USA,83047,612,9798,True
93819292,HulkHulkenberg,,1046006,98,1387,True
142334370,timholmesdesign,"Halifax, West Yorkshire",10860,6338,11263,False
1172986574,martinfkde,,283308,1869,5892,True
214835263,BrandsofSpain,España/Spain,9611,1280,14220,False
205302299,kerrywashington,,5522369,806,33504,True
1379474377,ChrisBraisher,"Hertfordshire, England",988,2356,11906,False
543230613,AUusiJaakkola,"Pohjanmaa, Suomi",536,90,215,False
1087759512709275648,thetogetherband,,2112,494,4587,False
2315185530,BG76230,Bois-Guillaume 76230,795,340,859,False
19762524,chrishoy,Edinburgh/Manchester,658732,1006,17549,True
1389377227,robweston29,,53,81,228,False
192685104,lulifernandezok,www.multitalentagency.com,1064720,153,24715,True
434121099,gcalero4,,193,195,1779,False
804195306,Lewis_DieHards,Albania.Tirane,883,412,5511,False
211598667,RafaPayaAS,España,2909,492,24756,False
1295511949,CARONMorg,Worldwide,127,0,423,False
224223563,3gerardpique,Barcelona,20068435,748,3048,True
94055625,F1Photo,Everywhere,7661,310,2947,False
995979576,timthetatman,,2590212,1297,57675,True
1901544158,mrclintonf1,"Bristol, England",775,397,10584,False
38026892,Joeingles7,Australia,208092,473,17193,True
351870913,rsknxzu,"Lyon, France",86851,891,14388,True
525132711,rebeccaward96,Everywhere,85,40,437,False
176486829,radioleary,In your telly.,2688051,6643,18706,True
57057453,sarahholtf1,"London, England",51409,490,9836,True
54060157,SPEED,,311942,1703,62316,True
1037633133523423232,ExtremeELive,RMS St. Helena,45320,627,2472,True
1320482594,LoveForNScherz,,499,437,1542,False
1148332369,gelaelized,"Jakarta, Indonesia",17280,137,2291,False
707241329433190400,ZiggoSportF1,,104878,180,14874,True
40524721,RyanDungey,,233565,625,4783,True
133880286,LeoDiCaprio,"Los Angeles, CA",19361736,235,2382,True
1152077958,RickyCollard,Eversley,4679,375,4089,False
44134229,KerryKain,St.Helens UK,360,1095,371,False
5894372,SkySport,Milan,2639225,1251,329660,True
19267015,RachelBrookesTV,F1 Circuit or Cricket Ground ,93090,1700,22415,True
495945904,jjjjeanson,,65,96,375,False
1329138481,BoseUK,,30591,573,8884,True
19248106,MariahCarey,Citizen of the World Dahhhling,21612372,187,10267,True
976035398089695232,PierreGaslyFr1,,2755,72,12116,False
2900662775,HondaRacingF1,,394205,304,12573,True
210775513,Jules_Bianchi,,250987,340,2325,True
39357383,Sweetiepiie67,Sussex,861,1240,20413,False
33915140,wallylopez,"Ibiza, Islas Baleares",84100,3724,57077,True
23561980,kendricklamar,,11457213,511,4230,True
861677222125613056,Yukeo,Vienna (Austria),36172,617,2615,True
1413164712,jzpr,Instagram - @faze_jasper,50731,1025,35522,True
593796512,addictedtolewis,"Catania,Italy",945,713,8396,False
136361303,voguemagazine,"New York, NY",14079109,464,168291,True
1693796514,Jmdesnoues,,392,216,728,False
398284839,JordiOriola1,barcelona,507,170,314,False
18156837,amityaffliction,,102606,23,4999,True
207071479,pschothorst,Amsterdam,4574,3360,1169,False
125304763,CapitalXTRA,UK,134544,4875,169632,True
277075419,vincentluistri,Reims,16914,158,1979,True
2301399106,hammyhotstuff1,,1612,57,521,False
58462957,CFDA,"New York, NY",435247,1309,23855,True
609057571,CuleSynia395,"Stalowa Wola, Poland",4613,3316,89014,False
1122419670,HScottRacing,All Around the World,1575,288,2148,False
21701217,HarryTincknell,London & Exeter ,11075,505,5242,True
239172505,MBrundleF1,,743872,261,5251,True
213406193,UFC_AUSNZ,"Australia, New Zealand",53413,144,32296,True
1033230666,dapperlaughs,"London, England",384466,4810,36393,True
1268575366219735042,TwitchUKI,,59716,158,798,True
108994652,Albert_Rivera,España,1219954,2435,56018,True
234321165,dougielampkin,,20228,212,2935,True
2986992017,GbGianni1,"París, Francia",34,431,12,False
2809658254,arthur_leclerc7,Monaco,30320,239,159,False
501151358,Vespouille,,20,22,6,False
3569082262,dephhgg,"Baton Rouge, LA",27829,1900,6681,True
132471744,GIrwinRacing,"Carrickfergus, Northern Ireland",27823,1307,22711,True
556260847,Max33Verstappen,Little bit of everywhere ,1980383,303,2040,True
14411230,redbulljapan,"Tokyo-to, Japan",233214,6015,24714,True
398366631,AVABandOfficial,"San Diego, CA",122705,43,3473,True
268414482,MileyCyrus,,46348271,397,11805,True
2830604556,Lazarbeam,Sydney NSW,2215368,1086,13071,True
204003334,davwilhelm,"Berlín, Alemania",241,425,36,False
106146884,FollowAndretti,"Indianapolis, IN",130333,776,41864,True
62555920,OzzNegri,"Aventura, Florida",7787,493,12523,False
46257156,amirkingkhan,"Bolton, England",2105440,605,24862,True
1076176465,ViviPourtout,France,94,118,698,False
28534252,IanJamesPoulter,Dreamland,2249402,665,23699,True
259925559,DjokerNole,,8830240,756,3800,True
159223855,CDNThe3rd,🌎,499213,3621,31203,True
17540485,redbull,Worldwide,2005817,25972,98061,True
29268463,Dynamomagician,"54.218124, -2.159954",2012316,236,34925,True
396836687,lecterhanibal,Pensilvania,11833,51,5369,False
30087521,giselapulido,Everywhere,20408,486,1443,True
2522974178,LHourchamp,London ,318,210,180,False
317964118,CRobertson55,,4616,540,7272,True
147558951,ScufGaming,"Suwanee, GA",1484885,770,77999,True
2656744153,SolManOfficial,London,163325,674,1202,True
270901752,birdy,,315326,181,2344,True
1196462229811531777,LeclercsThe,Italia,1396,863,19575,False
291278023,jread09,,105,5,304,False
199761419,Esssie13,"Bristol, England",1616,1763,84938,False
2222976084,KevinMagnussen,"London, England",599381,12,1245,True
1148837155,samuel_cel,,36,85,719,False
329686741,insideFDA,Maranello,83745,194,7110,False
242070473,javierfernandez,Toronto,105041,636,1542,True
2195502974,mgabriele1965,Austria,203,115,668,False
319736890,scottf12011,LA,93,380,585,False
499008656,beth_f1,"Leicester, England",3000,456,125448,False
583986793,PeteZahHutt,Twitch.tv/PeteZahHutt,384736,357,26835,True
382089926,jltaillade,,167,178,255,False
2308208284,kartpfi,Grantham,1781,227,206,False
44084633,LouisVuitton,,9024022,5,6718,True
110444609,KARAOKEQUEEN29,uk,2008,2089,21351,False
268852436,lufclynn,Bury Lancashire,865,475,21694,False
771876913,dan_walmsley,,571,252,989,False
180936890,justinbogle19,United States,50417,81,3936,True
1908540475,TeamHamiltonSG,Singapore,411,15,1869,False
917432530378227712,mission44,,4932,151,4,True
1650099428,Lore_TeamLH,,629,99,5675,False
277375907,phildar10,,809,104,19,False
15126525,midimafia,"California, USA",7455,1301,6915,True
69008563,F1,Great Britain,6269891,79,66786,True
215326671,vroomkart,Aprilia-Italy,3616,137,7950,False
78502161,SChecoPerez,,2674635,182,4427,True
436646013,AfaHeikkinen,,312,215,187,False
315373823,charafeddinF1,france,1733,215,12205,False
187113764,TVKCpfi,"nr Brandon, Lincolnshire",2068,565,11851,False
28412286,karliekloss,,5589995,536,5785,True
1247966591205195784,captaintommoore,,382208,569,1793,True
53161423,mrjon1976,"Inglaterra, Reino Unido",930,1410,49467,False
220692710,Eloclouvel,"Paris, Ile-de-France",11485,1019,1912,True
39814938,DAYTONA,"Daytona Beach, FL",349881,980,31379,True
217282526,MonsterEnergyMx,México,84711,1376,10859,True
243571737,benedwardstv,"suffolk, uk",33913,531,1164,False
167198672,CamilaMcRae,Everywhere,2085,1108,30584,False
1001841554183606272,TorchM7,"Queretaro, MX",51,277,103,False
318967677,PaulDiResta,Mostly on Planes!,422121,274,1503,True
53767638,MediaRacing,Planet Earth,1021,1147,16626,False
1158778426637074433,NeatBurger_,"London, England",2390,13,154,False
394892872,GeorgeRussell63,,856888,344,2776,True
550811350,erikbielderman,,97419,798,52187,True
79236078,girldelire, France,723,270,35741,False
514347333,DomDuhan,London,570,525,219,False
304898642,TropheeAndros_,,4817,393,3578,False
22691385,13thwitness,"ÜT: 40.712817,-73.955219",32462,0,6241,False
736341350,wearegrip,"Shoreditch, London",8090,204,4686,False
56672870,RobChinchero,Milan,12993,363,4083,False
1133081905509933057,FanpageLeclerc,,876,330,4230,False
304596944,isco_alarcon,Arroyo de la miel,5518592,295,1008,True
793861356,NBAUK,"London, UK",98388,913,42851,True
277984168,CamposRacing,"Alzira, España",19211,369,12043,False
23575595,Jamesallenonf1,London,166402,575,23257,True
2762900763,AmyPickeringlou,"Hull, England",116,789,38,False
77574948,nabiljeffri,Malaysia,7652,934,22995,False
19040580,Slasher,NYC,440424,10029,46350,True
68674747,RGrosjean,All around the World !,1194615,397,7260,True
977020204071792641,FantomFDN,Distributed.,114317,166,2213,False
1205532788,ChicaLive,TacoBellCanada,174692,987,17994,True
51008528,Tobjizzle,,2513433,1656,153837,True
137664676,yuhisekiguchi,,18940,53,4812,False
300495594,SamBaileyREAL,,327683,7547,20035,True
2975221227,jamiecaroline7,"London, England",4302,138,6222,False
27034001,michaelrobinson,"Madrid, Spain",408266,397,18673,True
1243891825372528643,perchetendenza,"Tendenze, Italia",125086,17,10546,False
6249572,robinthicke,"Los Angeles, CA",1010800,129,5176,True
29547045,official_flo,"Miami, FL",4888471,2170,24178,True
526312332,4_NorrisF1,Somerset/Plymouth ,5163,3080,50714,False
19110928,TheRealKano,London,321519,192,10169,True
123897382,yaneksterzel,Milano,444,89,844,False
117621915,justinbarcia,"Tallahassee, FL",139275,24,3145,True
